danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0.386,0.714,6,-5.597,0,0.381,0.263,0.0,0.233,0.289,89.807,205618,4
0.525,0.742,10,-5.643,1,0.0311,0.0874,0.149,0.117,0.179,117.029,252280,4
0.709,0.259,1,-14.341,0,0.0892,0.0803,0.0,0.0855,0.265,79.839,238120,4
0.561,0.741,8,-12.002,1,0.0322,0.000135,0.529,0.31,0.124,136.067,205473,4
0.611,0.35,5,-14.48,1,0.0356,0.499,7.84e-06,0.0844,0.36,76.064,200579,4
0.539,0.855,6,-5.447,1,0.0428,0.00409,0.0,0.329,0.406,143.987,211867,4
0.79,0.699,6,-7.604,1,0.338,0.164,0.0,0.132,0.492,102.94,241507,4
0.516,0.738,11,-7.209,1,0.414,0.28,0.0,0.621,0.599,175.427,288200,4
0.749,0.651,2,-8.098,1,0.0337,0.0336,0.0136,0.155,0.378,110.007,221640,4
0.644,0.819,4,-3.505,0,0.0479,0.0165,0.0028,0.126,0.383,128.129,184697,4
0.681,0.864,3,-3.276,1,0.0301,0.00477,0.0,0.122,0.921,132.929,174080,4
0.538,0.953,9,-5.611,0,0.056,0.0234,0.00126,0.113,0.74,100.033,181049,4
0.403,0.83,10,-5.416,1,0.0373,0.00807,9.76e-06,0.247,0.532,167.374,176253,4
0.623,0.292,7,-12.26,0,0.0313,0.698,9.86e-06,0.121,0.161,118.007,210925,4
0.482,0.706,9,-5.762,1,0.0607,0.135,0.00106,0.105,0.144,92.513,224920,4
0.416,0.329,6,-12.323,1,0.0293,0.641,0.0004,0.132,0.152,146.173,253160,4
0.556,0.962,10,-3.997,0,0.0519,0.0299,0.877,0.245,0.699,124.988,292560,4
0.417,0.946,11,-2.169,1,0.0884,0.00129,0.0,0.407,0.67,169.008,194507,4
0.38,0.301,2,-11.781,1,0.0413,0.67,0.793,0.1,0.0385,128.859,257220,4
0.463,0.962,7,-6.43,1,0.0704,0.000233,0.109,0.0906,0.66,94.003,231573,4
0.632,0.702,7,-5.92,1,0.148,0.0114,0.0,0.108,0.523,162.958,215414,4
0.699,0.511,10,-7.312,0,0.0867,0.462,0.000121,0.11,0.331,157.987,218734,4
0.345,0.132,7,-13.633,1,0.052,0.865,0.0144,0.114,0.0414,208.648,194320,4
0.8,0.506,6,-13.612,0,0.0303,0.0929,4.75e-05,0.0732,0.928,127.992,179200,4
0.538,0.79,4,-4.09,1,0.0439,0.225,1.15e-06,0.379,0.773,164.081,189733,4
0.724,0.906,8,-4.359,1,0.276,0.105,0.0,0.351,0.559,91.988,213493,4
0.486,0.744,7,-6.082,0,0.356,0.0302,6.68e-05,0.0914,0.402,94.965,230507,4
0.456,0.701,0,-5.104,0,0.102,0.0193,3.82e-05,0.0497,0.381,154.139,196364,4
0.623,0.519,0,-8.316,1,0.0289,0.506,4e-05,0.107,0.238,120.02,263053,4
0.707,0.758,4,-4.511,0,0.0917,0.0399,0.0,0.141,0.674,97.037,197355,4
0.566,0.227,1,-11.588,1,0.0502,0.703,0.0,0.11,0.507,117.979,233378,4
0.626,0.717,8,-5.751,0,0.0375,0.017,0.0,0.261,0.56,105.039,247427,4
0.755,0.813,8,-4.812,0,0.0468,0.0233,0.00134,0.0858,0.555,122.002,256733,4
0.61,0.822,0,-4.422,1,0.0355,0.0171,1.88e-06,0.093,0.437,93.993,217467,4
0.544,0.903,9,-5.651,1,0.0545,0.00166,0.00632,0.1,0.432,153.629,204587,4
0.617,0.615,4,-6.518,1,0.0567,0.0139,0.0,0.0897,0.564,125.898,218631,4
0.576,0.906,2,-7.677,1,0.0571,0.000332,0.0614,0.0908,0.211,127.935,323800,4
0.482,0.922,10,-3.192,1,0.0322,0.008,1.07e-05,0.333,0.716,142.959,193640,4
0.426,0.929,2,-6.729,1,0.0701,0.00162,0.105,0.0789,0.539,127.059,205600,4
0.461,0.866,11,-4.091,0,0.0813,0.00392,2.13e-06,0.058,0.533,170.018,225011,4
0.503,0.738,2,-7.536,0,0.0304,0.129,0.000782,0.155,0.694,155.94,226332,4
0.621,0.746,7,-6.966,1,0.22,0.0094,0.000764,0.234,0.676,123.921,283706,4
0.711,0.258,10,-8.956,0,0.0693,0.791,0.000879,0.101,0.423,75.007,174400,4
0.76,0.735,7,-5.435,0,0.0561,0.0397,6.15e-06,0.058,0.275,98.046,213061,4
0.599,0.881,11,-5.122,1,0.0408,0.0148,0.00528,0.153,0.316,90.006,189333,4
0.694,0.775,11,-5.179,0,0.0425,0.0304,0.0113,0.112,0.603,90.025,206667,4
0.625,0.766,10,-5.579,1,0.0537,0.00389,3.21e-05,0.118,0.323,91.007,187253,4
0.643,0.692,8,-10.314,0,0.0741,0.29,0.79,0.108,0.0317,131.933,235000,4
0.659,0.951,1,-3.036,1,0.119,0.000442,0.0107,0.0465,0.457,150.036,221687,4
0.552,0.624,3,-6.281,1,0.03,0.107,0.0,0.0869,0.274,112.061,233571,4
0.656,0.916,0,-4.476,0,0.342,0.00337,0.289,0.203,0.43,172.011,280500,4
0.675,0.892,0,-3.42,1,0.0892,0.00975,0.842,0.105,0.155,171.86,232936,3
0.631,0.545,2,-5.32,0,0.0648,0.0337,0.873,0.0959,0.137,172.043,252035,4
0.467,0.58,0,-5.185,1,0.117,0.287,0.0041,0.104,0.0457,127.043,247493,3
0.445,0.734,1,-6.552,0,0.0362,0.00075,0.000652,0.34,0.22,96.006,233299,4
0.555,0.954,5,-1.064,1,0.0849,0.000597,0.276,0.0292,0.4,169.956,197647,4
0.608,0.647,6,-8.056,0,0.0563,0.0367,0.372,0.0971,0.196,140.0,195429,4
0.543,0.759,4,-5.276,0,0.21,0.21,0.0,0.0908,0.347,141.882,211268,4
0.576,0.973,0,-0.865,1,0.0842,0.000556,0.00523,0.325,0.215,149.971,236800,4
0.517,0.918,8,-4.446,1,0.0486,0.000145,0.00785,0.07,0.188,150.124,234550,4
0.615,0.912,8,-3.184,0,0.083,0.027,2.53e-06,0.0664,0.34,124.014,206037,4
0.514,0.969,8,-2.945,0,0.0525,0.00298,0.773,0.0845,0.256,175.046,244114,4
0.731,0.629,11,-7.98,0,0.191,0.112,0.879,0.125,0.156,80.03,147000,4
0.538,0.814,5,-4.498,0,0.0402,0.0514,0.85,0.129,0.189,174.983,231086,4
0.59,0.529,6,-7.878,0,0.0349,0.0181,0.794,0.129,0.0675,104.045,258647,4
0.588,0.912,9,-4.634,0,0.0607,0.0477,0.0115,0.618,0.143,105.059,203429,4
0.513,0.876,0,-5.579,0,0.037,0.00067,0.565,0.083,0.261,126.003,200034,4
0.587,0.814,2,-7.853,0,0.0993,0.123,7.73e-06,0.158,0.295,130.014,221500,4
0.675,0.987,9,-2.907,0,0.0774,0.199,0.662,0.113,0.555,137.996,187826,4
0.808,0.531,6,-10.335,0,0.0558,0.0171,0.88,0.416,0.0399,119.998,195064,4
0.609,0.937,3,-4.769,1,0.0529,0.0122,0.908,0.135,0.35,160.032,204000,4
0.609,0.885,5,-5.498,0,0.0578,0.0214,6.86e-06,0.292,0.542,140.074,188758,4
0.407,0.885,11,-4.15,0,0.168,0.0498,2.84e-06,0.346,0.463,75.995,222632,4
0.486,0.888,5,-6.733,0,0.26,0.00236,0.646,0.168,0.334,180.051,242612,4
0.526,0.918,8,-3.499,0,0.092,0.00664,0.000562,0.111,0.502,174.924,232114,4
0.538,0.814,5,-4.498,0,0.0402,0.0514,0.85,0.129,0.189,174.983,231086,4
0.568,0.728,7,-6.391,1,0.0436,0.0313,0.0,0.951,0.165,127.918,268612,4
0.553,0.857,11,-5.901,1,0.265,0.372,0.000314,0.0727,0.318,159.997,285000,4
0.712,0.624,2,-6.799,1,0.085,0.0665,0.0339,0.286,0.413,170.061,211765,4
0.529,0.877,7,-5.449,0,0.0507,0.00296,0.000192,0.0901,0.324,150.028,227200,4
0.416,0.842,10,-2.95,1,0.105,0.00148,7.5e-06,0.474,0.313,169.911,265412,4
0.525,0.904,7,-3.408,0,0.0548,0.0303,0.00221,0.118,0.226,150.031,240000,4
0.26,0.727,7,-7.685,0,0.227,0.0676,3.1e-06,0.862,0.322,160.223,225361,4
0.519,0.874,10,-4.219,1,0.0389,0.144,0.0016,0.0548,0.166,145.944,236712,4
0.42,0.641,7,-5.11,0,0.0474,0.0194,0.00012,0.166,0.141,75.229,288024,4
0.774,0.81,1,-2.984,0,0.0734,0.186,0.00949,0.0261,0.975,146.95,146709,4
0.397,0.725,4,-5.418,0,0.0951,0.0103,4.42e-06,0.134,0.123,177.882,195843,4
0.321,0.989,6,-0.39,1,0.149,1.22e-05,0.682,0.391,0.408,149.964,189637,4
0.868,0.55,0,-4.732,0,0.171,0.00745,0.839,0.0407,0.615,128.018,191250,4
0.5,0.939,11,-1.559,0,0.172,0.00143,0.000123,0.836,0.187,144.982,170031,4
0.486,0.756,0,-5.658,0,0.106,0.291,7.98e-05,0.109,0.245,145.118,278069,4
0.506,0.632,11,-6.578,0,0.0329,0.201,0.000132,0.372,0.478,150.069,184400,4
0.582,0.621,1,-5.042,1,0.0313,0.0928,5.86e-05,0.164,0.33,100.056,202800,4
0.619,0.714,0,-5.39,0,0.118,0.0284,0.0,0.273,0.432,109.949,216017,4
0.527,0.803,1,-5.143,1,0.0611,0.0938,0.0,0.214,0.228,101.474,219901,4
0.456,0.858,3,-5.007,1,0.066,0.00277,0.758,0.0943,0.22,174.003,253793,4
0.591,0.913,7,-3.974,1,0.0668,0.00649,0.000207,0.37,0.361,145.034,202759,4
0.636,0.898,6,-3.316,1,0.0619,0.0338,0.0,0.586,0.394,127.931,183903,4
0.71,0.969,5,-4.814,1,0.261,0.0115,0.0788,0.139,0.483,160.02,226886,4
0.523,0.998,4,-0.01,0,0.182,0.000242,0.756,0.23,0.364,160.003,262500,4
0.564,0.981,5,-2.551,0,0.0417,0.00741,0.776,0.0838,0.335,127.931,224114,4
0.662,0.926,1,-1.138,1,0.114,0.00483,0.109,0.307,0.457,150.065,231224,4
0.536,0.955,5,-2.719,0,0.1,0.0044,0.433,0.43,0.606,168.051,202857,4
0.527,0.444,3,-8.553,0,0.0256,0.698,0.00307,0.101,0.0999,92.028,224361,4
0.584,0.374,3,-11.685,0,0.028,0.756,0.933,0.114,0.0444,91.993,223838,4
0.898,0.827,2,-5.505,1,0.159,0.0235,0.304,0.0177,0.299,128.015,196875,4
0.563,0.966,6,-4.235,1,0.166,0.000317,0.487,0.0778,0.275,159.994,186000,4
0.68,0.861,11,-2.953,0,0.0853,0.00353,6.13e-05,0.127,0.339,110.057,190909,4
0.757,0.928,1,-3.892,1,0.0723,0.000873,0.0831,0.0866,0.38,126.018,222857,4
0.608,0.571,4,-5.555,0,0.0537,0.082,0.0104,0.0913,0.263,90.06,200000,4
0.804,0.825,11,-5.95,1,0.0747,0.0126,0.0106,0.0838,0.51,122.006,263607,4
0.382,0.956,7,-1.728,0,0.128,0.00013,0.0041,0.323,0.165,175.031,357590,4
0.479,0.959,1,-2.057,1,0.0706,0.000472,0.029,0.878,0.355,174.989,305100,4
0.398,0.956,10,-4.096,0,0.168,0.00339,0.0935,0.384,0.0396,174.988,278690,4
0.558,0.756,4,-8.203,1,0.0375,0.234,0.182,0.0994,0.148,144.931,268138,4
0.544,0.543,0,-8.238,1,0.0414,0.424,8.8e-05,0.399,0.125,100.016,242400,4
0.267,0.152,2,-16.378,1,0.0347,0.796,0.795,0.0728,0.0371,130.153,293538,4
0.594,0.716,6,-10.174,1,0.038,0.106,0.878,0.135,0.0304,130.051,273231,4
0.673,0.958,10,-2.871,0,0.168,0.0146,0.0318,0.346,0.153,126.146,217143,4
0.776,0.978,3,-1.156,0,0.256,0.0811,0.513,0.294,0.414,102.982,175485,4
0.626,0.991,1,-4.559,1,0.0793,0.0249,0.704,0.179,0.579,126.032,235238,4
0.545,0.933,9,-3.281,1,0.0501,0.018,0.0106,0.394,0.374,166.843,178204,4
0.531,0.896,1,-3.297,0,0.107,0.0316,0.00723,0.0297,0.34,169.955,271059,4
0.536,0.983,5,-1.897,1,0.184,0.00177,0.00451,0.338,0.659,180.023,202667,4
0.56,0.734,2,-4.439,1,0.0695,0.0422,1.31e-06,0.0759,0.258,159.931,213000,4
0.595,0.983,11,-4.616,1,0.138,0.00152,0.0532,0.0808,0.233,150.033,192000,4
0.583,0.946,2,-4.034,1,0.114,0.00328,0.39,0.148,0.262,149.921,170400,4
0.479,0.896,7,-4.786,0,0.12,0.0094,0.234,0.125,0.165,170.04,267353,4
0.823,0.786,9,-3.442,0,0.184,0.0798,0.0521,0.347,0.466,116.036,241034,4
0.716,0.929,11,-3.653,0,0.099,0.0154,0.0709,0.507,0.684,160.024,164988,4
0.873,0.994,1,-1.656,0,0.236,0.00374,0.0364,0.161,0.14,125.016,192000,4
0.527,0.897,7,-5.248,1,0.0377,0.000129,0.546,0.358,0.0796,150.049,206400,4
0.62,0.864,5,-4.334,0,0.114,0.0323,0.0,0.117,0.395,98.059,228980,4
0.834,0.937,0,-5.131,1,0.21,0.00419,0.362,0.693,0.56,127.996,260834,4
0.518,0.937,11,-2.794,1,0.0666,0.00139,0.000215,0.227,0.47,160.029,222000,4
0.514,0.934,1,-3.752,1,0.0449,0.000139,0.000891,0.116,0.154,149.952,202029,4
0.505,0.978,11,-1.565,1,0.0954,2.56e-05,0.0344,0.38,0.498,175.032,247770,4
0.411,0.399,9,-9.487,0,0.0346,0.72,0.0171,0.129,0.0673,127.767,250220,4
0.617,0.99,0,-2.814,1,0.0931,0.000138,0.755,0.259,0.102,130.021,189231,4
0.719,0.816,6,-4.71,0,0.0595,0.131,3.06e-06,0.164,0.204,84.007,270573,4
0.588,0.664,4,-6.577,0,0.0285,0.0252,0.00206,0.842,0.15,95.957,208750,4
0.395,0.878,1,-5.839,1,0.0583,0.0894,0.649,0.249,0.329,174.018,219310,4
0.607,0.717,6,-4.456,0,0.0545,0.0411,0.0108,0.108,0.218,169.976,264000,4
0.71,0.686,6,-4.838,1,0.0786,0.246,0.0079,0.101,0.807,175.035,259200,4
0.357,0.732,4,-4.744,1,0.0657,0.072,0.00172,0.556,0.457,135.04,248007,3
0.723,0.93,6,-4.91,1,0.257,0.0232,0.108,0.397,0.494,127.993,213047,4
0.497,0.867,0,-4.51,0,0.062,0.156,0.111,0.104,0.291,174.954,318771,4
0.605,0.638,8,-4.969,0,0.058,0.0126,0.178,0.114,0.235,167.093,201198,4
0.591,0.836,9,-4.276,0,0.0664,0.29,0.0,0.239,0.177,128.014,189858,4
0.635,0.944,5,-3.289,0,0.0562,0.000519,0.277,0.0451,0.37,127.992,206284,4
0.477,0.744,0,-5.245,1,0.0441,0.000991,1.41e-05,0.288,0.178,95.031,193263,4
0.501,0.702,9,-6.366,1,0.0529,0.0244,0.691,0.112,0.115,185.999,270968,3
0.423,0.588,9,-7.41,1,0.0737,0.272,0.9,0.116,0.0562,185.998,270968,3
0.466,0.93,4,-2.555,0,0.0627,0.0707,0.0009,0.33,0.134,129.99,275646,4
0.709,0.905,2,-5.234,1,0.0858,0.000861,0.449,0.285,0.809,127.986,182812,4
0.523,0.962,6,-3.108,0,0.0492,0.00202,0.554,0.101,0.151,155.016,235355,4
0.499,0.97,8,-5.112,0,0.037,3.33e-05,0.678,0.303,0.431,155.014,260903,4
0.666,0.813,2,-6.317,1,0.0472,0.000314,0.428,0.107,0.228,110.024,256500,4
0.456,0.616,8,-7.729,1,0.0421,0.0004,0.929,0.152,0.0792,80.002,325875,4
0.586,0.805,6,-8.31,0,0.0317,0.004,0.257,0.149,0.0939,110.004,307636,4
0.48,0.888,1,-4.618,0,0.0502,0.00046,0.00464,0.294,0.413,146.751,201273,4
0.739,0.969,1,-2.657,1,0.224,0.00049,0.522,0.0944,0.329,128.02,226890,4
0.459,0.833,10,-2.314,0,0.134,0.00904,0.676,0.0827,0.329,77.689,229500,4
0.673,0.993,2,-4.526,1,0.163,0.0232,0.751,0.454,0.0817,130.027,179077,4
0.261,0.884,9,-8.775,0,0.0384,0.024,0.432,0.763,0.0371,92.445,249980,4
0.6,0.872,7,-4.102,1,0.0536,0.0141,0.00231,0.865,0.657,139.999,236198,4
0.695,0.92,6,-3.776,1,0.0405,0.0069,0.0304,0.168,0.214,128.064,191349,4
0.668,0.965,7,-2.061,1,0.251,0.005,0.00196,0.335,0.724,159.988,207871,4
0.5,0.98,4,-2.535,0,0.137,0.00875,0.257,0.158,0.285,159.92,239004,4
0.707,0.275,4,-14.816,1,0.0328,0.13,0.0,0.066,0.195,93.988,256107,4
0.668,0.977,1,-2.673,1,0.0515,0.0111,0.17,0.363,0.589,128.06,212323,3
0.56,0.941,3,-1.847,0,0.0971,0.00406,0.000452,0.296,0.565,152.03,203684,4
0.508,0.858,9,-3.326,0,0.0684,0.0198,0.0795,0.0559,0.256,169.998,259765,4
0.516,0.854,6,-3.305,1,0.0923,0.00969,0.39,0.522,0.369,160.053,190500,4
0.362,0.796,5,-3.843,0,0.0599,0.00318,0.0284,0.156,0.234,149.859,229923,4
0.735,0.941,1,-3.54,0,0.144,0.00115,0.597,0.116,0.495,125.004,222720,4
0.319,0.783,4,-3.629,1,0.0921,0.109,0.0,0.298,0.129,173.93,190345,4
0.479,0.929,6,-4.098,1,0.0356,0.033,0.00173,0.133,0.417,170.02,326824,4
0.504,0.82,4,-5.662,1,0.261,0.0732,0.0,0.322,0.536,157.92,207342,4
0.633,0.835,4,-5.75,0,0.0504,0.0354,0.297,0.517,0.0773,142.09,316056,4
0.587,0.981,11,-2.345,0,0.289,0.0098,0.00807,0.303,0.466,158.954,194717,4
0.49,0.891,1,-4.487,1,0.489,0.121,0.402,0.0767,0.574,147.406,192340,4
0.467,0.931,11,-2.998,0,0.0614,0.0936,0.0093,0.108,0.538,108.011,220000,3
0.722,0.831,6,-3.582,1,0.0242,0.00449,0.0292,0.101,0.698,102.017,232953,4
0.601,0.842,2,-7.262,0,0.0384,0.00295,0.515,0.0924,0.199,110.043,246275,4
0.629,0.916,4,-5.874,0,0.0676,0.00288,0.0641,0.105,0.0337,114.972,223091,4
0.558,0.932,1,-5.259,1,0.0396,0.00292,0.534,0.345,0.0497,100.008,239995,4
0.513,0.965,10,-6.969,0,0.0474,0.582,0.0814,0.199,0.178,110.002,307637,4
0.752,0.567,1,-10.738,1,0.0884,0.000559,0.714,0.0886,0.239,109.979,261816,4
0.375,0.777,10,-3.92,0,0.0407,6.51e-05,0.00186,0.153,0.48,114.968,271560,4
0.41,0.858,1,-5.295,0,0.0485,0.00347,0.0,0.0897,0.962,161.487,161560,4
0.453,0.824,2,-6.299,1,0.0307,0.00021,0.000449,0.509,0.711,165.125,218950,4
0.463,0.795,4,-5.234,1,0.102,6.84e-05,0.0139,0.0957,0.425,136.047,209773,4
0.685,0.484,6,-6.901,0,0.0299,0.378,0.0,0.208,0.491,86.99,207280,4
0.457,0.935,10,-2.258,1,0.0447,0.0411,0.0,0.172,0.833,148.097,220293,4
0.458,0.914,6,-3.965,0,0.0554,0.00177,0.0,0.0761,0.676,105.491,238733,4
0.525,0.85,4,-4.174,1,0.109,0.000252,0.0,0.129,0.391,139.939,177139,4
0.477,0.854,9,-4.647,1,0.0552,0.000181,0.0,0.562,0.408,144.997,193148,4
0.435,0.589,2,-6.968,1,0.0572,0.0128,0.0,0.101,0.104,129.964,183760,4
0.402,0.892,4,-3.217,1,0.0784,0.000749,0.0,0.128,0.559,146.01,181525,4
0.5,0.726,6,-4.799,1,0.0505,0.000742,0.0398,0.599,0.402,142.007,291947,4
0.555,0.857,8,-5.489,1,0.0567,0.000423,0.0,0.0893,0.516,109.999,197333,4
0.628,0.764,1,-4.928,1,0.0394,0.00139,2.92e-05,0.107,0.424,102.991,173600,4
0.485,0.888,11,-5.993,1,0.0439,7.26e-05,0.000393,0.111,0.47,148.01,214520,4
0.599,0.895,1,-4.75,0,0.038,0.000208,2.97e-05,0.12,0.264,130.947,190490,4
0.414,0.882,11,-4.613,1,0.0546,0.00475,0.000357,0.099,0.131,132.773,247924,4
0.419,0.245,7,-11.113,1,0.0337,0.336,8.47e-06,0.103,0.113,124.283,293361,4
0.456,0.889,0,-4.6,0,0.0749,0.00501,0.000275,0.0645,0.411,144.962,216400,4
0.516,0.743,7,-5.761,1,0.0484,0.00491,0.0,0.0505,0.337,140.05,161680,4
0.413,0.87,2,-4.287,1,0.088,0.0047,0.0064,0.251,0.296,138.82,205623,4
0.599,0.807,4,-4.679,1,0.0402,0.202,0.0,0.196,0.812,172.017,167427,4
0.663,0.53,1,-9.763,1,0.0301,0.0886,0.0,0.154,0.269,109.003,207347,4
0.581,0.783,2,-6.667,1,0.0405,0.0707,0.00014,0.0875,0.604,125.948,213736,4
0.488,0.833,11,-6.571,1,0.0437,0.0352,0.0172,0.34,0.751,174.006,236787,4
0.476,0.92,10,-3.223,1,0.0329,0.00485,1.15e-05,0.355,0.694,142.952,193640,4
0.557,0.737,3,-5.75,1,0.0476,0.0142,0.0,0.314,0.817,158.05,204187,4
0.586,0.677,1,-8.343,1,0.0294,0.043,0.0936,0.0884,0.562,144.001,262280,4
0.579,0.776,8,-5.365,1,0.173,0.0749,0.0,0.239,0.434,136.044,229880,4
0.53,0.717,1,-6.073,1,0.0421,0.201,0.0,0.0544,0.906,160.458,236987,4
0.637,0.669,7,-4.608,1,0.0237,0.0919,0.0,0.103,0.638,108.078,205120,4
0.518,0.686,9,-4.911,1,0.0313,0.114,0.0,0.114,0.334,144.065,236227,4
0.555,0.931,8,-2.969,1,0.0367,0.016,0.0,0.405,0.723,132.085,220907,4
0.646,0.887,9,-4.452,1,0.0381,0.127,0.000259,0.0698,0.522,110.963,323467,4
0.537,0.66,9,-7.174,1,0.0296,0.455,0.0,0.135,0.574,148.096,298373,4
0.556,0.85,8,-6.329,0,0.0417,0.00109,0.0,0.278,0.516,155.875,310307,4
0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023,263387,4
0.555,0.89,6,-5.533,1,0.0309,0.0414,0.131,0.147,0.513,96.987,335267,4
0.711,0.801,6,-3.742,1,0.029,0.0244,0.000113,0.135,0.956,105.006,205000,4
0.479,0.86,0,-4.318,1,0.0347,0.00566,0.0,0.168,0.743,80.018,178027,4
0.553,0.747,9,-5.905,1,0.0292,0.0244,0.0,0.363,0.711,73.033,206573,4
0.559,0.766,11,-5.056,1,0.0295,0.0107,6.98e-05,0.194,0.723,145.26,203053,4
0.587,0.559,1,-7.742,1,0.0321,0.399,6.69e-06,0.0992,0.19,92.036,221173,4
0.612,0.799,10,-4.603,1,0.0275,0.00898,0.0,0.172,0.687,125.976,188253,4
0.414,0.843,11,-4.638,1,0.0531,0.00647,1.52e-05,0.194,0.572,165.713,230707,4
0.614,0.472,7,-6.626,1,0.0297,0.158,0.0,0.111,0.168,146.005,225693,4
0.549,0.866,6,-5.306,1,0.0476,0.0733,0.0,0.25,0.767,87.964,187400,4
0.571,0.826,1,-4.475,1,0.0362,0.0446,0.0,0.343,0.713,90.966,189000,4
0.615,0.65,3,-4.944,1,0.0347,0.0718,0.0,0.101,0.548,152.086,207733,4
0.458,0.976,0,-3.791,1,0.0459,0.00182,0.0,0.193,0.76,154.007,218867,4
0.639,0.846,9,-6.184,0,0.0439,0.0325,0.0,0.116,0.475,115.965,224813,4
0.69,0.626,7,-5.831,1,0.0275,0.129,0.0,0.169,0.638,101.958,181200,4
0.495,0.527,0,-4.742,1,0.0351,0.000159,0.0163,0.1,0.574,208.067,220520,4
0.509,0.831,6,-4.807,0,0.0472,0.0531,0.0,0.055,0.709,82.018,190493,4
0.47,0.79,2,-5.352,1,0.039,0.0216,0.0,0.0863,0.495,158.061,276880,4
0.581,0.856,3,-4.0,1,0.0783,0.183,0.0,0.0871,0.918,169.902,209427,4
0.612,0.841,9,-3.795,0,0.0353,0.000907,0.0,0.37,0.499,104.986,227373,4
0.458,0.894,9,-4.903,1,0.0398,0.0209,0.0,0.221,0.717,160.125,211240,4
0.554,0.794,11,-5.417,1,0.035,0.0697,0.0,0.63,0.79,176.01,213827,4
0.592,0.917,2,-3.057,1,0.0541,0.0164,1.23e-06,0.144,0.572,112.03,208867,4
0.514,0.918,7,-4.306,1,0.0365,0.0409,0.0,0.342,0.64,150.033,226173,4
0.634,0.862,2,-5.337,1,0.0376,0.0287,0.0,0.0217,0.767,95.989,227693,4
0.789,0.487,7,-7.314,1,0.0285,0.458,4.36e-06,0.0751,0.49,101.975,188960,4
0.646,0.724,9,-6.96,1,0.0265,0.017,1.39e-06,0.153,0.54,115.984,233480,4
0.539,0.779,4,-4.139,1,0.0432,0.247,2.71e-06,0.386,0.705,164.029,189507,4
0.573,0.85,10,-3.816,1,0.0361,0.0319,0.0,0.081,0.347,127.992,197307,4
0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,227427,4
0.443,0.804,10,-6.432,1,0.0406,0.0165,2.89e-06,0.181,0.438,151.928,223800,4
0.715,0.584,8,-8.231,1,0.0296,0.432,1.41e-06,0.095,0.61,90.987,203173,4
0.677,0.847,7,-3.608,1,0.0396,0.0458,0.0,0.0763,0.806,104.944,185093,4
0.747,0.861,8,-5.251,1,0.0514,0.113,0.0,0.026,0.859,103.966,190240,4
0.523,0.834,6,-3.561,1,0.0281,0.254,0.0,0.393,0.445,92.99,187587,4
0.476,0.857,7,-5.733,1,0.0432,0.113,0.0,0.135,0.543,169.975,220200,4
0.611,0.8,0,-5.61,1,0.0377,0.257,0.0,0.194,0.527,89.974,209280,4
0.526,0.661,7,-3.828,0,0.0333,0.361,0.0,0.087,0.556,78.132,196960,4
0.514,0.951,9,-3.813,1,0.0603,0.0951,0.0,0.349,0.838,171.96,192160,4
0.532,0.801,2,-3.759,1,0.0393,0.0371,7.07e-06,0.0633,0.799,172.05,193573,4
0.54,0.836,11,-5.914,1,0.0627,0.111,0.0,0.0874,0.55,167.957,186853,4
0.633,0.683,1,-4.648,1,0.0277,0.0902,0.0,0.124,0.57,131.047,208480,4
0.681,0.594,7,-7.028,1,0.282,0.165,3.49e-06,0.134,0.535,186.054,230453,4
0.508,0.72,11,-5.908,0,0.0628,0.272,0.0,0.0563,0.472,79.983,261640,4
0.576,0.766,10,-4.943,0,0.449,0.028,1.68e-06,0.366,0.236,144.833,246761,4
0.908,0.621,1,-6.638,0,0.102,0.000282,5.39e-05,0.0958,0.421,150.011,177000,4
0.723,0.969,6,-4.516,1,0.142,0.0643,0.0,0.115,0.728,126.653,286800,4
0.559,0.777,8,-5.64,0,0.369,0.0251,0.000198,0.246,0.352,170.114,219882,4
0.625,0.707,2,-4.761,1,0.0337,0.22,0.0,0.213,0.479,138.064,248156,4
0.41,0.711,4,-3.064,1,0.0432,0.373,0.00179,0.139,0.266,159.837,245250,4
0.675,0.771,1,-5.197,0,0.169,0.00477,0.0,0.202,0.432,106.043,242440,4
0.548,0.895,9,-1.988,0,0.102,0.11,0.0,0.0816,0.682,150.122,168200,4
0.667,0.891,1,-2.937,0,0.0928,0.171,0.000603,0.415,0.456,139.972,209571,4
0.558,0.871,10,-5.041,0,0.0516,0.0596,0.0,0.139,0.476,122.034,268840,4
0.702,0.914,6,-3.197,0,0.0507,0.0271,5.97e-05,0.259,0.623,121.994,191311,4
0.62,0.878,5,-4.538,0,0.0436,0.156,9.17e-06,0.578,0.665,125.026,198191,4
0.762,0.857,6,-3.757,0,0.0478,0.0205,0.0145,0.0959,0.761,124.972,220800,4
0.58,0.694,1,-5.45,0,0.221,0.481,1.18e-06,0.109,0.389,139.751,248633,4
0.697,0.767,4,-5.229,1,0.0949,0.368,0.0,0.119,0.679,102.034,192320,4
0.712,0.842,0,-6.262,0,0.0604,0.168,1.54e-06,0.132,0.474,105.027,187435,4
0.287,0.724,4,-2.825,0,0.0412,0.0694,0.0,0.156,0.163,95.298,208014,4
